website1,website2,name,location,description,type,city
https://www.lonelyplanet.com/germany/hamburg/neustadt/restaurants/old-commercial-room/a/poi-eat/1596813/1342302,https://www.lonelyplanet.com/germany/hamburg/neustadt/restaurants/old-commercial-room/a/poi-eat/1596813/1342302,Old Commercial Room,Hamburg,"Around since 1795 and opposite the entrance to St Michaelis Kirche, this fine old bastion of tradition has long been serving some of Hamburg's best…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/atlantik-fisch/a/poi-eat/1518906/1342306,https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/atlantik-fisch/a/poi-eat/1518906/1342306,Atlantik Fisch,Hamburg,It doesn't get fresher than this Elbmeile gem. One of Hamburg's top seafood vendors has a simple cafe where top-notch dishes are served to thankful diners…,to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-georg/restaurants/das-dorf/a/poi-eat/1596675/1342303,https://www.lonelyplanet.com/germany/hamburg/st-georg/restaurants/das-dorf/a/poi-eat/1596675/1342303,Das Dorf,Hamburg,There are lots of reasons to visit this wonderfully traditional restaurant with its wood-panelled dining room. But we love it especially for its homemade…,to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/von-der-motte/a/poi-eat/1597113/1342306,https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/von-der-motte/a/poi-eat/1597113/1342306,Von Der Motte,Hamburg,"In a tiny little pedestrian street, Von Der Motte does soups, sandwiches and salads, or what they refer to as 'fast slow food' – service is rapid, but the…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altstadt/restaurants/ahoi-by-steffen-henssler/a/poi-eat/1596919/1342301,https://www.lonelyplanet.com/germany/hamburg/altstadt/restaurants/ahoi-by-steffen-henssler/a/poi-eat/1596919/1342301,Ahoi by Steffen Henssler,Altstadt,"German-born but always with his eye on the horizon, celebrated local chef Steffen Henssler has made a name for himself as a sushi chef. He also does…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/eisenstein/a/poi-eat/1597111/1342306,https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/eisenstein/a/poi-eat/1597111/1342306,Eisenstein,Hamburg,"Altona's best pizza is only part of the story here, in an artfully conceived space where the food is consistently good and the atmosphere clicks along…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-georg/restaurants/otto-s-burger/a/poi-eat/1596676/1342303,https://www.lonelyplanet.com/germany/hamburg/st-georg/restaurants/otto-s-burger/a/poi-eat/1596676/1342303,Otto's Burger,Hamburg,"Eight different burger types, including one with truffle mayo and two veggie options, washed down by craft beers – need we say more?",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/speicherstadt-hafencity/restaurants/fleetschloesschen/a/poi-eat/420767/1342304,https://www.lonelyplanet.com/germany/hamburg/speicherstadt-hafencity/restaurants/fleetschloesschen/a/poi-eat/420767/1342304,Fleetschlösschen,Hamburg,"Timelessly cute, this former customs post overlooks a Speicherstadt canal and has a narrow steel spiral staircase to the toilets. There’s barely room for…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altstadt/restaurants/kartoffelkeller/a/poi-eat/1596922/1342301,https://www.lonelyplanet.com/germany/hamburg/altstadt/restaurants/kartoffelkeller/a/poi-eat/1596922/1342301,Kartoffelkeller,Altstadt,"One of numerous good choices along pretty Deichstrasse, Kartoffelkeller is true to its name and lives for the potato – Kartoffelsalate (potato salad),…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/neustadt/restaurants/lusitano/a/poi-eat/1293903/1342302,https://www.lonelyplanet.com/germany/hamburg/neustadt/restaurants/lusitano/a/poi-eat/1293903/1342302,Lusitano,Hamburg,"As unadorned as a piece of salt cod, this little restaurant in Hamburg's old Portuguese neighbourhood captures the bright flavours of the Mediterranean…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/tide/a/poi-eat/1597108/1342306,https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/tide/a/poi-eat/1597108/1342306,Tide,Hamburg,"Part of the growing gourmet reputation of the Ottensen district of Altona, Tide is part cafe (sandwiches, soups, cakes and coffee) and part delicatessen …",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/restaurants/fischerhaus/a/poi-eat/1596987/1342305,https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/restaurants/fischerhaus/a/poi-eat/1596987/1342305,Fischerhaus,St Pauli & Reeperbahn,"Arguably the pick of the sit-down fish restaurants down in the Fischmarkt, Fischerhaus has three different dining spaces – the views are better from the…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-georg/restaurants/casa-di-roma/a/poi-eat/1596657/1342303,https://www.lonelyplanet.com/germany/hamburg/st-georg/restaurants/casa-di-roma/a/poi-eat/1596657/1342303,Casa di Roma,Hamburg,"One of the better and classier Italian restaurants among many in St Georg, Casa di Roma is cool, contemporary and has well-priced pasta dishes. The other…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altstadt/restaurants/se7en-oceans/a/poi-eat/1596924/1342301,https://www.lonelyplanet.com/germany/hamburg/altstadt/restaurants/se7en-oceans/a/poi-eat/1596924/1342301,Se7en Oceans,Altstadt,"At first glance, Se7en Oceans looks like an extension of the food court atop the Europa Passage shopping complex. Look a little closer and you'll find a…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/neustadt/restaurants/matsumi/a/poi-eat/1293906/1342302,https://www.lonelyplanet.com/germany/hamburg/neustadt/restaurants/matsumi/a/poi-eat/1293906/1342302,Matsumi,Hamburg,"Celebrated sushi chef Hideaki Morita creates excellent Japanese fare at this 2nd-floor restaurant where virtually everything is unassuming, except for the…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/klippkroog/a/poi-eat/1597114/1342306,https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/klippkroog/a/poi-eat/1597114/1342306,Klippkroog,Hamburg,"We lost track of the number of times a local told us this was their favourite cafe. Their classic dish of green asparagus, new potatoes and local ham is…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/speicherstadt-hafencity/restaurants/oberhafen-kantine/a/poi-eat/1293907/1342304,https://www.lonelyplanet.com/germany/hamburg/speicherstadt-hafencity/restaurants/oberhafen-kantine/a/poi-eat/1293907/1342304,Oberhafen Kantine,Hamburg,"Since 1925, this slightly tilted brick restaurant has served up the most traditional Hamburg fare. Here you can order a 'Hamburger' and you get the real…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altstadt/restaurants/fillet-of-soul/a/poi-eat/1596920/1342301,https://www.lonelyplanet.com/germany/hamburg/altstadt/restaurants/fillet-of-soul/a/poi-eat/1596920/1342301,Fillet of Soul,Altstadt,"Creative fusion cooking is Fillet of Soul's philosophy and meats are the mainstay – the Oldenburger, dry aged beef, is a true classic among carnivores…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/restaurants/kiez-curry/a/poi-eat/1597048/1342305,https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/restaurants/kiez-curry/a/poi-eat/1597048/1342305,Kiez Curry,St Pauli & Reeperbahn,All manner of Currywurst (there's even a vegan version) have made this an icon of St Pauli's nights – a Currywurst at 4am after a hard night of partying…,to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/neustadt/restaurants/trattoria-da-enzo/a/poi-eat/1596811/1342302,https://www.lonelyplanet.com/germany/hamburg/neustadt/restaurants/trattoria-da-enzo/a/poi-eat/1596811/1342302,Trattoria Da Enzo,Hamburg,"Checked tablecloths, wooden chairs and down-home Italian cooking make this one of the city's more intimate Mediterranean choices. In addition to the…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/neustadt/restaurants/m-eatery/a/poi-eat/1596828/1342302,https://www.lonelyplanet.com/germany/hamburg/neustadt/restaurants/m-eatery/a/poi-eat/1596828/1342302,[m]eatery,Hamburg,"Tucked away on a quiet street in Neustadt's north, [m]eatery stays true to its name and prepares what many Hamburgers believe to be the best steaks in the…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/fischereihafen/a/poi-eat/420765/1342306,https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/fischereihafen/a/poi-eat/420765/1342306,Fischereihafen,Hamburg,"Near the Elbmeile waterfront, Fischereihafen serves some of Hamburg’s finest fish, including regional specialities, to a well-heeled clientele. No-frills…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/neustadt/restaurants/thaemer-s/a/poi-eat/1518903/1342302,https://www.lonelyplanet.com/germany/hamburg/neustadt/restaurants/thaemer-s/a/poi-eat/1518903/1342302,Thämer’s,Hamburg,"The leafy Grossneumarkt is a relaxed change from the more chichi parts of the Neustadt, and for decades Thämer's has anchored a prime spot with dozens of…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/restaurants/markt-koenig/a/poi-eat/1596986/1342305,https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/restaurants/markt-koenig/a/poi-eat/1596986/1342305,Markt Koenig,St Pauli & Reeperbahn,"Don't be fooled by the location, surrounded by a food hall and next to a supermarket. Markt Koenig is a bright modern place that does a range of local…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/erikas-eck/a/poi-eat/420761/1342306,https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/erikas-eck/a/poi-eat/420761/1342306,Erikas Eck,Hamburg,This pit-stop institution originally fed hungry workers from the nearby abattoir (today the central meat market) and now serves wallet-friendly but waist…,to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/restaurants/le-kaschemme/a/poi-eat/1518908/1342305,https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/restaurants/le-kaschemme/a/poi-eat/1518908/1342305,Le Kaschemme,St Pauli & Reeperbahn,"The perfect place for a meal while you plan your night out in St Pauli, this clean-lined pub has a good menu of dishes that range from Italian to German…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/neustadt/restaurants/hamburger-fischerstube/a/poi-eat/1596810/1342302,https://www.lonelyplanet.com/germany/hamburg/neustadt/restaurants/hamburger-fischerstube/a/poi-eat/1596810/1342302,Hamburger Fischerstube,Hamburg,"Like any port city worthy of its fishing fleet, Hamburgers have an abiding love for fish dishes, and this old-fashioned, no-frills purveyor of local…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altstadt/restaurants/perle-restaurant/a/poi-eat/1596921/1342301,https://www.lonelyplanet.com/germany/hamburg/altstadt/restaurants/perle-restaurant/a/poi-eat/1596921/1342301,Perle Restaurant,Altstadt,"Down a quiet Altstadt side street in a pretty terrace house, Perle is especially good at lunchtime with a light menu or daily specials. For dinner, their…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-georg/restaurants/cafe-koppel/a/poi-eat/420741/1342303,https://www.lonelyplanet.com/germany/hamburg/st-georg/restaurants/cafe-koppel/a/poi-eat/420741/1342303,Café Koppel,Hamburg,"Set back from busy Lange Reihe, in the gallery Koppel 66, this veggie cafe is a refined oasis (with a summer garden). The menu could be an ad for the…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altstadt/restaurants/daniel-wischer/a/poi-eat/1596923/1342301,https://www.lonelyplanet.com/germany/hamburg/altstadt/restaurants/daniel-wischer/a/poi-eat/1596923/1342301,Daniel Wischer,Altstadt,"They've been serving quality fish and chips at Daniel Wischer since the 1920s, and it's a terrific place for a quick meal or something more substantial…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/restaurants/brachmanns-galeron/a/poi-eat/1596988/1342305,https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/restaurants/brachmanns-galeron/a/poi-eat/1596988/1342305,Brachmanns Galeron,St Pauli & Reeperbahn,Schwabisch specialities (from the area around Stuttgart) dominate this light-filled restaurant and whisky bar – the combination of the two means you could…,to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/flying-market/a/poi-eat/1597115/1342306,https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/flying-market/a/poi-eat/1597115/1342306,Flying Market,Hamburg,"Vietnamese restaurants are all the rage in Hamburg, and this cool outpost is always popular for its fresh tastes and authentic Vietnamese cooking. Their…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/eiscafe-eisliebe/a/poi-eat/1140077/1342306,https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/eiscafe-eisliebe/a/poi-eat/1140077/1342306,Eiscafe Eisliebe,Hamburg,"Some of the yummiest ice cream you’ll ever taste is scooped from this little hole in the wall (look for the queues). On any given day, you’ll find around…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altstadt/restaurants/trific/a/poi-eat/1596917/1342301,https://www.lonelyplanet.com/germany/hamburg/altstadt/restaurants/trific/a/poi-eat/1596917/1342301,Trific,Altstadt,"Consistently lauded as one of Hamburg's more creative kitchens, Trific serves up a small, market- and season-driven menu. When we were there, dishes…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-georg/restaurants/cox/a/poi-eat/420747/1342303,https://www.lonelyplanet.com/germany/hamburg/st-georg/restaurants/cox/a/poi-eat/420747/1342303,Cox,Hamburg,"Behind its opaque glass doors, this upmarket bistro with fluted columns and period decor was part of the original vanguard of St Georg’s gentrification…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/restaurants/nil/a/poi-eat/1503066/1342305,https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/restaurants/nil/a/poi-eat/1503066/1342305,Nil,St Pauli & Reeperbahn,There's a lot happening here at this hip tri-level restaurant. The varied and inspired slow-food menu is steered by the seasons and whatever regional…,to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/speicherstadt-hafencity/restaurants/carls-brasserie/a/poi-eat/1597765/1342304,https://www.lonelyplanet.com/germany/hamburg/speicherstadt-hafencity/restaurants/carls-brasserie/a/poi-eat/1597765/1342304,Carls Brasserie,Hamburg,"Facing the Elbphilharmonie, this casual place offers predominantly French cuisine, such as croque-monsieur and other toasts in the bistro, with a little…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-georg/restaurants/cafe-gitane/a/poi-eat/1596662/1342303,https://www.lonelyplanet.com/germany/hamburg/st-georg/restaurants/cafe-gitane/a/poi-eat/1596662/1342303,Cafe Gitane,Hamburg,"We love the tasteful retro furnishings at this appealing cafe and wine bar. The small but carefully chosen menu changes with the seasons, but ranges from…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/jools/a/poi-eat/1597109/1342306,https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/jools/a/poi-eat/1597109/1342306,Jools,Hamburg,"Out in Altona's west, Jools is a terrific cafe-restaurant that does risotto, pasta, Currywurst and even burgers. The tastes are fresh, the service is…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/speicherstadt-hafencity/restaurants/bootshaus-grill-bar/a/poi-eat/1597764/1342304,https://www.lonelyplanet.com/germany/hamburg/speicherstadt-hafencity/restaurants/bootshaus-grill-bar/a/poi-eat/1597764/1342304,Bootshaus Grill & Bar,Hamburg,"Steaks in all their glory dominate proceedings here. We prefer them without sauces, but put us by the Elbe overlooking the water with a medium-rare rib…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/restaurants/cafe-mimosa/a/poi-eat/1140057/1342305,https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/restaurants/cafe-mimosa/a/poi-eat/1140057/1342305,Café Mimosa,St Pauli & Reeperbahn,"This gem of a neighbourhood cafe is the go-to place for warm brioches, some of the yummiest cakes in town, plus daily changing lunch specials. Camp out…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/restaurants/kleine-haie-grosse-fische/a/poi-eat/1596989/1342305,https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/restaurants/kleine-haie-grosse-fische/a/poi-eat/1596989/1342305,Kleine Haie Grosse Fische,St Pauli & Reeperbahn,"St Pauli's version of the late-night kebab stop is this timeless place serving fish sandwiches, as well as smoked fish and meats. There's nothing quite…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altstadt/restaurants/goot/a/poi-eat/1518890/1342301,https://www.lonelyplanet.com/germany/hamburg/altstadt/restaurants/goot/a/poi-eat/1518890/1342301,Goot,Altstadt,Top regional ingredients are used in fresh lunches served in a casual setting. There are vegetarian soups and salads plus sandwiches featuring roasted…,to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-georg/restaurants/peaberries/a/poi-eat/1518904/1342303,https://www.lonelyplanet.com/germany/hamburg/st-georg/restaurants/peaberries/a/poi-eat/1518904/1342303,Peaberries,Hamburg,"Perfect for that much-needed pause, this cute little cafe has excellent coffee drinks as well as tasty baked goods, including the best bagels in town.",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/speicherstadt-hafencity/restaurants/strauchs-falco/a/poi-eat/1597762/1342304,https://www.lonelyplanet.com/germany/hamburg/speicherstadt-hafencity/restaurants/strauchs-falco/a/poi-eat/1597762/1342304,Strauchs Falco,Hamburg,"The menu here is astonishingly broad (tapas, pizza, pasta, seafood) without compromising on quality. Their speciality is flame-grilled meats.",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/restaurants/konditorei-holger-roennfeld/a/poi-eat/1518905/1342305,https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/restaurants/konditorei-holger-roennfeld/a/poi-eat/1518905/1342305,Konditorei Holger Rönnfeld,St Pauli & Reeperbahn,"Sweet offerings abound at this aromatic and traditional bakery. Try a nussecken, a crunchy, nutty, triangular-shaped pastry.",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/super-mercato-italiano/a/poi-eat/1293908/1342306,https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/super-mercato-italiano/a/poi-eat/1293908/1342306,Super Mercato Italiano,Hamburg,"The alt-vibe is perfectly contrasted by this very traditional Italian cafe and grocery, facing the inspirational near-ruin of the Rote Flora cultural…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/mercado/a/poi-eat/1293901/1342306,https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/restaurants/mercado/a/poi-eat/1293901/1342306,Mercado,Hamburg,Forage for prime picnic fare (or eat in) at this market hall by Altona station. Stalls have everything from fresh Med fare to fine wines by the glass. But…,to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-georg/restaurants/central/a/poi-eat/1596654/1342303,https://www.lonelyplanet.com/germany/hamburg/st-georg/restaurants/central/a/poi-eat/1596654/1342303,Central,Hamburg,"We think this place is a touch overpriced for dinner, but the international cooking (which leans predominantly in the direction of Italy) is assured, and…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/neustadt/restaurants/cafe-sul/a/poi-eat/1293904/1342302,https://www.lonelyplanet.com/germany/hamburg/neustadt/restaurants/cafe-sul/a/poi-eat/1293904/1342302,Cafe Sul,Hamburg,"A perfect place of refuge from the fried-fish-clutching mobs of the port area, this cafe lives up to its name with a cheery disposition, even on a cloudy…",to_eat,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/entertainment/mojo-club/a/poi-ent/1596979/1342305,https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/entertainment/mojo-club/a/poi-ent/1596979/1342305,Mojo Club,St Pauli & Reeperbahn,This legendary Hamburg jazz club inhabits the fab basement of the Tanzende Türme office towers. Stellar local and international acts take to the stage…,to_entertain,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/entertainment/gruenspan/a/poi-ent/1597040/1342305,https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/entertainment/gruenspan/a/poi-ent/1597040/1342305,Gruenspan,St Pauli & Reeperbahn,"Around since the 1960s, Gruenspan has evolved since its time as a notorious drug den into one of St Pauli's best live music venues. Just about any musical…",to_entertain,Hamburg
https://www.lonelyplanet.com/germany/hamburg/speicherstadt-hafencity/entertainment/elbphilharmonie/a/poi-ent/1597757/1342304,https://www.lonelyplanet.com/germany/hamburg/speicherstadt-hafencity/entertainment/elbphilharmonie/a/poi-ent/1597757/1342304,Elbphilharmonie,Hamburg,"Attending a concert here is an essential part of visiting Hamburg's most exciting architectural icon. With a full program, a number of different…",to_entertain,Hamburg
https://www.lonelyplanet.com/germany/hamburg/neustadt/entertainment/staatsoper/a/poi-ent/420875/1342302,https://www.lonelyplanet.com/germany/hamburg/neustadt/entertainment/staatsoper/a/poi-ent/420875/1342302,Staatsoper,Hamburg,"Among the world’s most respected opera houses, the Staatsoper has been directed by the likes of Gustav Mahler and Karl Böhm during its 325-year-plus…",to_entertain,Hamburg
https://www.lonelyplanet.com/germany/hamburg/entertainment/barclaycard-arena/a/poi-ent/1139941/359370,https://www.lonelyplanet.com/germany/hamburg/entertainment/barclaycard-arena/a/poi-ent/1139941/359370,Barclaycard Arena,Hamburg,"Hamburg’s huge Barclaycard Arena (previously sponsored by O2) was extensively refurbished for the 2006 football World Cup, and is home to Bundesliga club…",to_entertain,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/entertainment/hasenschaukel/a/poi-ent/1503070/1342305,https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/entertainment/hasenschaukel/a/poi-ent/1503070/1342305,Hasenschaukel,St Pauli & Reeperbahn,The booking policy at this unhurried pocket-size club with plush decor skews towards lo-fi indie-folk-rock and usually features prestardom international…,to_entertain,Hamburg
https://www.lonelyplanet.com/germany/hamburg/neustadt/entertainment/laeiszhalle/a/poi-ent/420859/1342302,https://www.lonelyplanet.com/germany/hamburg/neustadt/entertainment/laeiszhalle/a/poi-ent/420859/1342302,Laeiszhalle,Hamburg,"Built in 1908, the Laeiszhalle was Hamburg's premier address for classical concerts and opera. That mantle has passed to the extraordinary new…",to_entertain,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/entertainment/schmidt-tivoli/a/poi-ent/420873/1342305,https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/entertainment/schmidt-tivoli/a/poi-ent/420873/1342305,Schmidt Tivoli,St Pauli & Reeperbahn,"This plush theatre stages a cornucopia of saucy musical reviews, comedies, soap operas and variety shows. Midnight shows follow the main performance. The…",to_entertain,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altstadt/entertainment/cascadas/a/poi-ent/1596815/1342301,https://www.lonelyplanet.com/germany/hamburg/altstadt/entertainment/cascadas/a/poi-ent/1596815/1342301,Cascadas,Altstadt,"One of the better live music venues outside of St Pauli, Cascadas offers up a nightly program that ranges across soul, jazz, Latin, funk, Caribbean and…",to_entertain,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/entertainment/zeise-kino/a/poi-ent/1597107/1342306,https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/entertainment/zeise-kino/a/poi-ent/1597107/1342306,Zeise Kino,Hamburg,This excellent local arthouse cinema skips the mainstream films and shows them in their original version (ie with German subtitles) on Tuesdays. Otherwise…,to_entertain,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-georg/entertainment/deutsches-schauspielhaus-theatre/a/poi-ent/420827/1342303,https://www.lonelyplanet.com/germany/hamburg/st-georg/entertainment/deutsches-schauspielhaus-theatre/a/poi-ent/420827/1342303,Deutsches Schauspielhaus Theatre,Hamburg,"Germany’s largest and most important theatre presents imaginative interpretations of the classics (Shakespeare, Goethe, Chekhov et al) alongside new works…",to_entertain,Hamburg
https://www.lonelyplanet.com/germany/hamburg/neustadt/entertainment/cotton-club/a/poi-ent/1596816/1342302,https://www.lonelyplanet.com/germany/hamburg/neustadt/entertainment/cotton-club/a/poi-ent/1596816/1342302,Cotton Club,Hamburg,"It has moved around a lot in its time, but wherever it has been in Hamburg, the city's oldest jazz club has been reliable for live jazz in all its forms,…",to_entertain,Hamburg
https://www.lonelyplanet.com/germany/hamburg/entertainment/english-theatre-of-hamburg/a/poi-ent/1597302/359370,https://www.lonelyplanet.com/germany/hamburg/entertainment/english-theatre-of-hamburg/a/poi-ent/1597302/359370,English Theatre of Hamburg,Hamburg,Germany's oldest professional English-language theatre has been around since 1976 and performs quality English drama with English actors to a…,to_entertain,Hamburg
https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/entertainment/fabrik/a/poi-ent/420837/1342306,https://www.lonelyplanet.com/germany/hamburg/altona-elbmeile/entertainment/fabrik/a/poi-ent/420837/1342306,Fabrik,Hamburg,"They're making beautiful music in this former factory that's an iconic Altona venue, where the music ranges from classical to club and the program spans…",to_entertain,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/entertainment/kaiserkeller/a/poi-ent/1293862/1342305,https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/entertainment/kaiserkeller/a/poi-ent/1293862/1342305,Kaiserkeller,St Pauli & Reeperbahn,"One of the more respectable clubs today on the Grosse Freiheit, this second venue for the Beatles survives in a much-altered form with regular live acts.",to_entertain,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/entertainment/knust/a/poi-ent/420849/1342305,https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/entertainment/knust/a/poi-ent/420849/1342305,Knust,St Pauli & Reeperbahn,"In addition to excellent live music gigs and experimental DJ sets, this former slaughterhouse hosts anything from acoustic raves to spoken word.",to_entertain,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/entertainment/st-pauli-theater/a/poi-ent/1597042/1342305,https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/entertainment/st-pauli-theater/a/poi-ent/1597042/1342305,St Pauli Theater,St Pauli & Reeperbahn,"A dynamic program of high-quality, sometimes-offbeat theatre is the hallmark here. If you speak German, it can be a great night out.",to_entertain,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/entertainment/millerntor-stadion/a/poi-ent/1205354/1342305,https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/entertainment/millerntor-stadion/a/poi-ent/1205354/1342305,Millerntor-Stadion,St Pauli & Reeperbahn,Favourite local football team FC St Pauli plays at home in the multi-use Millerntor stadium.,to_entertain,Hamburg
https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/entertainment/queen-calavera/a/poi-ent/1597035/1342305,https://www.lonelyplanet.com/germany/hamburg/st-pauli-reeperbahn/entertainment/queen-calavera/a/poi-ent/1597035/1342305,Queen Calavera,St Pauli & Reeperbahn,"An essential part of the St Pauli night, this burlesque show in a tiny venue divides visitors. Some love it as a less sleazy counterpoint to the table…",to_entertain,Hamburg
