website1,website2,name,location,description,type,city
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/saxony/braunschweig/attractions/burg-dankwarderode/a/poi-sig/489222/359407,Burg Dankwarderode,Lower Saxony & Bremen,This former castle of Duke Heinrich der Löwe now has a large ground-floor room housing the medieval collection of the Herzog Anton Ulrich Museum. Objects…,must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/wolfenbuttel/attractions/klein-venedig/a/poi-sig/1591510/1316485,Klein Venedig,Lower Saxony & Bremen,"In the late 16th century, Dutch workers came to Wolfenbüttel and built an extensive canal system, remnants of which today survive in an area of town…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/spiekeroog/attractions/inselmuseum/a/poi-sig/1595147/1316492,Inselmuseum,East Frisian Islands,"A volunteer-run museum exhibiting all manner of things associated with the history of the island, from stuffed wildlife found on and around it to 19th…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/worpswede/attractions/worpsweder-kunsthalle/a/poi-sig/1594671/1316500,Worpsweder Kunsthalle,Bremen & the East Frisian Coast,"This art museum right next to the tourist office displays the works of five post-war Worpswede artists: Hans-Georg Rauch, Peter Zimmermann, Heini…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/jever/attractions/stadtkirche/a/poi-sig/1141666/1316490,Stadtkirche,Bremen & the East Frisian Coast,"Many of Jever’s sights are in some way connected to Fräulein Maria, the last of Jever’s chieftains. The most spectacular is the lavish memorial tomb of…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/lower-saxony/wolfsburg/attractions/planetarium-wolfsburg/a/poi-sig/463234/359379,Planetarium Wolfsburg,Lower Saxony & Bremen,"Built in 1982 after VW bartered Golfs for Zeiss projectors from the GDR, this planetarium stages laser and rock shows (such as a tribute to the band Queen…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/bremen-city/attractions/roselius-haus-museum/a/poi-sig/1143313/1316498,Roselius-Haus Museum,Bremen City,"This 16th-century house contains a private collection of art from medieval times to the baroque era. It belonged to none other than Ludwig Roselius, the…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/celle/attractions/celle-synagogue/a/poi-sig/1205273/1316481,Celle Synagogue,Lower Saxony & Bremen,"Dating back to 1740, Celle’s synagogue is the oldest in northern Germany. It was partially destroyed during Kristallnacht and looks just like any other…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/lower-saxony/wolfsburg/attractions/automuseum/a/poi-sig/463224/359379,AutoMuseum,Lower Saxony & Bremen,Wolfsburg's original Volkswagen Museum has that 'old car' smell and more automobiles than you can shake a gearstick at. The collection includes 'Herbie'…,must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/saxony/braunschweig/attractions/braunschweiger-loewe/a/poi-sig/1296597/359407,Braunschweiger Löwe,Lower Saxony & Bremen,The Brunswick lion statue is based on the original lion Duke Heinrich der Löwe (Henry the Lion) ordered to be made in 1166 as a symbol of his power and…,must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/bremen-city/attractions/bleikeller/a/poi-sig/1270074/1316498,Bleikeller,Bremen City,"Located inside Dom St Petri, but accessed via a separate entrance south of the main door, the Lead Cellar was formerly the cathedral’s cellar and today is…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/celle/attractions/kunstmuseum-celle/a/poi-sig/1205481/1316481,Kunstmuseum Celle,Lower Saxony & Bremen,"Billed as the world's first '24-hour art gallery', Celle's sexy cubed Kunstmuseum isn't actually open around the clock. During regular opening hours, you…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/bremen-city/attractions/uebersee-museum/a/poi-sig/489316/1316498,Übersee Museum,Bremen City,"A treasure trove of objects from around the globe, organised by continent around two large, sunny atriums. There's everything from a Mongolian yurt and a…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/hildesheim/attractions/mahnmal-am-lappenberg/a/poi-sig/1593855/1316484,Mahnmal Am Lappenberg,Lower Saxony & Bremen,This large limestone cube decorated with marble Stars of David and allegorical figures serves as a sombre memorial to the atrocities committed against…,must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/bremen-city/attractions/town-musicians-of-bremen-statue/a/poi-sig/1296243/1316498,Town Musicians of Bremen Statue,Bremen City,"Local artist Gerhard Marcks cast this 1951 statute of the famous quartet in their most famous pose – scaring the robbers who invaded their house, with the…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/worpswede/attractions/kaeseglocke/a/poi-sig/1594672/1316500,Käseglocke,Bremen & the East Frisian Coast,This 1926 round house – nicknamed 'the cheese bell' for its shape – built by writer Edwin Koenemann is set in the woods just off of Lindenallee. Today it…,must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/lower-saxony/hanover/attractions/historische-museum-hannover/a/poi-sig/1593694/359378,Historische Museum Hannover,Hanover,"This museum of local history had just one exhibit hall open at research time; it's currently undergoing renovations for its permanent exhibits, due to…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/worpswede/attractions/worpsweder-bahnhof/a/poi-sig/1206544/1316500,Worpsweder Bahnhof,Bremen & the East Frisian Coast,This Art Nouveau former railway station (1910) designed by artist and architect Heinrich Vogeler is heritage-listed for both its exterior and its…,must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/bremerhaven/attractions/historisches-museum-bremerhaven/a/poi-sig/1206790/1316499,Historisches Museum Bremerhaven,Bremen & the East Frisian Coast,"Displays exhibits on the history and development of Bremerhaven and the region, as well as temporary shows. An online emigration database (www.dad…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/bremen-city/attractions/rathaus/a/poi-sig/1307394/1316498,Rathaus,Bremen City,"Bremen's landmark and Unesco-listed Rathaus (city hall) dates to 1400 but was a work in progress for centuries, as succeeding generations each tried to…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/bremerhaven/attractions/kunstmuseum-kunsthalle-bremerhaven/a/poi-sig/1297186/1316499,Kunstmuseum & Kunsthalle Bremerhaven,Bremen & the East Frisian Coast,The permanent exhibition of paintings in the Kunstmuseum focuses on Weser artists; changing exhibitions are staged in the adjacent Kunsthalle. Located…,must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/celle/attractions/stadtkirche/a/poi-sig/1141377/1316481,Stadtkirche,Lower Saxony & Bremen,The highlight of Celle's 13th-century Stadtkirche is the 235 steps you can climb to the top of the church steeple for an amazing view of the city – not…,must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/bremerhaven/attractions/schaufenster-fischereihafen/a/poi-sig/1297185/1316499,Schaufenster Fischereihafen,Bremen & the East Frisian Coast,"Situated a few kilometres south of Bremerhaven’s train station, this so-called ‘shop window to the fishing harbour’ is a former fish-packaging hall that's…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/hildesheim/attractions/stadtmuseum/a/poi-sig/1141413/1316484,Stadtmuseum,Lower Saxony & Bremen,"This town museum is located in the reconstructed Knochenhauerhaus, one of Germany’s most intricate half-timbered houses. Exhibits are spread over five…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/norderney/attractions/nationalpark-haus-wattenmeer/a/poi-sig/1141710/1316495,Nationalpark-Haus-Wattenmeer,East Frisian Islands,This visitor centre on the harbourfront has an interactive exhibit all about the science and ecology of Unesco World Heritage-listed Wattenmeer (Wadden…,must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/emden/attractions/bunkermuseum/a/poi-sig/1141640/1320720,Bunkermuseum,Bremen & the East Frisian Coast,"The labyrinth of WWII civilian air-raid shelters at the Bunkermuseum includes testimonies from people who sheltered here, offering a moving insight into…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/bremen-city/attractions/hafenmuseum-speicher-xi/a/poi-sig/489304/1316498,Hafenmuseum Speicher XI,Bremen City,This former harbour warehouse has a strong permanent exhibition focusing on Bremen’s maritime history and the hydraulic engineering work that made its…,must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/lower-saxony/hanover/attractions/museum-august-kestner/a/poi-sig/421055/359378,Museum August Kestner,Hanover,"Decorative arts through the ages are the focal point of the medium-sized Kestner Museum, where you’ll see everything from Bauhaus-style cutlery to an…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/saxony/braunschweig/attractions/altstadtmarkt/a/poi-sig/1593929/359407,Altstadtmarkt,Lower Saxony & Bremen,"The Altstadtmarkt is an appealing square in the western part of the Altstadt. Look for the step-gabled Renaissance Gewandhaus (built 1303, though the…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/bremen-city/attractions/wuseum/a/poi-sig/1594919/1316498,Wuseum,Bremen City,"The football faithful will delight in this sports museum covering the history of the Werder Bremen team's past 100-plus years, with multimedia exhibits…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/wangerooge/attractions/nationalparkhaus/a/poi-sig/1141684/1316491,Nationalparkhaus,East Frisian Islands,"An aquarium, exhibits and short films at this national parks office explain more about the varieties of plant, bird and sea life that call the Wattenmeer …",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/lower-saxony/hanover/attractions/oskar-winter-brunnen/a/poi-sig/421065/359378,Oskar-Winter-Brunnen,Hanover,Make a wish and turn the small brass ring embedded in the ironwork of this ornate 1896 fountain three times and – according to local legend – your wish…,must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/bremerhaven/attractions/zoo-am-meer/a/poi-sig/1141841/1316499,Zoo am Meer,Bremen & the East Frisian Coast,"The Zoo am Meer isn’t spectacular on the face of things, but it enthrals kids, partly because the enclosures are cleverly built into one big artificial …",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/oldenburg/attractions/landesmuseum-natur-und-mensch/a/poi-sig/1141629/1316488,Landesmuseum Natur und Mensch,Bremen & the East Frisian Coast,"This natural history museum showcases the ecology of Lower Saxony’s landscapes, including a huge section of peat bog with niches displaying some bog…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/celle/attractions/glockenspiel/a/poi-sig/1594292/1316481,Glockenspiel,Lower Saxony & Bremen,Set high up on a wall diagonally opposite the tourist office are 16 bells that play various tunes (including Papageno's song from Mozart's The Magic Flute…,must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/emden/attractions/museum-feuerschiff-amrumbank/a/poi-sig/1594957/1320720,Museum Feuerschiff Amrumbank,Bremen & the East Frisian Coast,"The bright-red ship moored in Ratsdelft is a former 1915 lightship, used as a warning beacon to other ships in areas without lighthouses. A small museum…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/jever/attractions/glockenspiel/a/poi-sig/1595200/1316490,Glockenspiel,Bremen & the East Frisian Coast,"The 16 bells of this glockenspiel, donated to the town in 1983, ring out a variety of tunes six times a day while five wooden figures of Jever's most…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/lower-saxony/hanover/attractions/erlebnis-zoo/a/poi-sig/1593784/359378,Erlebnis Zoo,Hanover,"More than 175 species of animals roam modern enclosures at this 22-hectare zoo east of the centre, though the experience doesn't feel particularly worth…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/spiekeroog/attractions/kurioses-muschelmuseum/a/poi-sig/1141694/1316492,Kurioses Muschelmuseum,East Frisian Islands,"The 1st floor of the tourist office is devoted to display cases full of shells of all varieties, as well as other objects brought up from the sea: crab…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/lower-saxony/hanover/attractions/ballhof/a/poi-sig/421041/359378,Ballhof,Hanover,"Originally built for 17th-century games similar to badminton, the Ballhof (1649–64) was modernised inside in the 1970s and today serves as a venue for…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/bremen-city/attractions/muehle-am-wall/a/poi-sig/489298/1316498,Mühle am Wall,Bremen City,The city’s typical Dutch windmill adds a rural flavour to the parkland tracing the part of town where Bremen’s city fortifications once were. It houses a…,must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/lower-saxony/hanover/attractions/leibnizhaus/a/poi-sig/1307485/359378,Leibnizhaus,Hanover,The Renaissance facade of the Leibnizhaus is a reconstruction but the house was once the home of mathematician and philosopher Gottfried Wilhelm Leibniz …,must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/lower-saxony/hanover/attractions/altes-rathaus/a/poi-sig/421039/359378,Altes Rathaus,Hanover,"Much of it is a postwar fake, but the Altes Rathaus, begun in 1455, still has some original elements. Today it houses offices and a small restaurant.",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/lower-saxony/hanover/attractions/waterloo-memorial/a/poi-sig/421077/359378,Waterloo Memorial,Hanover,"This 46.3m-high column commemorates the victory of German, British and Prussian forces over Napoleon in the Battle of Waterloo in June 1815.",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/wangerooge/attractions/lighthouse/a/poi-sig/1141683/1316491,Lighthouse,East Frisian Islands,"If you're feeling active, you can climb the 161 steps of Wangerooge's 39m-tall lighthouse, which dates from 1855. A small museum on site tells the history…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/borkum/attractions/borkumriff/a/poi-sig/1141715/1316497,Borkumriff,East Frisian Islands,This decommissioned lightship-turned-museum is anchored at Borkum and has an exhibition on the Wadden Sea National Park. Tours are available Tuesday to…,must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/borkum/attractions/heimatmuseum/a/poi-sig/1141712/1316497,Heimatmuseum,East Frisian Islands,"To learn about the whaling era and other stages in the life of Borkum, visit this museum near the Old Lighthouse. Don't miss the giant sperm whale…",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/langeoog/attractions/water-tower/a/poi-sig/1297284/1316493,Water Tower,East Frisian Islands,The symbol of Langeoog has a ground-floor exhibition on drinking water and an observation deck 33m above sea level upstairs. Entrance is free but…,must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/baltrum/attractions/nationalpark-haus-gezeitenhaus/a/poi-sig/1297286/1316494,Nationalpark Haus-Gezeitenhaus,East Frisian Islands,"If you just can't stand lying on the pristine white sand a moment longer, head here to this little exhibition on wildlife and the Wattenmeer (Wadden Sea).",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/juist/attractions/juister-kuestenmuseum/a/poi-sig/1206105/1316496,Juister Küstenmuseum,East Frisian Islands,"This little museum has exhibits on life on Juist, covering the island's geology, flora and fauna, and human history.",must_see,Lower Saxony & Bremen
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-attractions.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/langeoog/attractions/schiffahrtsmuseum/a/poi-sig/1141696/1316493,Schiffahrtsmuseum,East Frisian Islands,"Nautical tradition is showcased in this maritime museum, where you can also view a sea rescue ship.",must_see,Lower Saxony & Bremen
https://www.lonelyplanet.com/germany/lower-saxony/hanover/restaurants/al-dar/a/poi-eat/1593621/359378,https://www.lonelyplanet.com/germany/lower-saxony/hanover/restaurants/al-dar/a/poi-eat/1593621/359378,Al-Dar,Hanover,"This popular Syrian restaurant a stone's throw from the Hauptbahnhof features hushed, candlelit dining and attentive service within a pleasant, minimalist…",to_eat,Lower Saxony & Bremen
https://www.lonelyplanet.com/germany/lower-saxony/hanover/restaurants/vietal-kitchen/a/poi-eat/1593761/359378,https://www.lonelyplanet.com/germany/lower-saxony/hanover/restaurants/vietal-kitchen/a/poi-eat/1593761/359378,Vietal Kitchen,Hanover,Pale-green louvres and bamboo lanterns set a French-colonial vibe for this trendy new Oststadt restaurant offering a modern-fusion take on traditional…,to_eat,Lower Saxony & Bremen
https://www.lonelyplanet.com/germany/hildesheim/restaurants/schlegels-weinstuben/a/poi-eat/1141427/1316484,https://www.lonelyplanet.com/germany/hildesheim/restaurants/schlegels-weinstuben/a/poi-eat/1141427/1316484,Schlegels Weinstuben,Lower Saxony & Bremen,"The lopsided walls of this rose-covered, 500-year-old house add to its charm. Inside are historic rooms and, in one corner, a round, glass-topped table…",to_eat,Lower Saxony & Bremen
https://www.lonelyplanet.com/germany/norderney/restaurants/seesteg/a/poi-eat/1595060/1316495,https://www.lonelyplanet.com/germany/norderney/restaurants/seesteg/a/poi-eat/1595060/1316495,Seesteg,East Frisian Islands,"Nordeney's Michelin-starred restaurant offers à la carte and multicourse dinners using fresh seasonal ingredients, such as monkfish with fennel and…",to_eat,Lower Saxony & Bremen
https://www.lonelyplanet.com/germany/lower-saxony/hanover/restaurants/basil/a/poi-eat/420963/359378,https://www.lonelyplanet.com/germany/lower-saxony/hanover/restaurants/basil/a/poi-eat/420963/359378,Basil,Hanover,"These former stables to the north of town now house a hip fusion restaurant, with a high arched ceiling, pressed tablecloths and memorable, creative…",to_eat,Lower Saxony & Bremen
https://www.lonelyplanet.com/germany/celle/restaurants/cafe-kiess/a/poi-eat/1594233/1316481,https://www.lonelyplanet.com/germany/celle/restaurants/cafe-kiess/a/poi-eat/1594233/1316481,Cafe Kiess,Lower Saxony & Bremen,Head upstairs to a window table overlooking a picturesque square of medieval houses and dig into a thick slice of one of Cafe Kiess' desserts: a…,to_eat,Lower Saxony & Bremen
https://www.lonelyplanet.com/germany/lower-saxony/hanover/restaurants/spandau-projekt/a/poi-eat/1141336/359378,https://www.lonelyplanet.com/germany/lower-saxony/hanover/restaurants/spandau-projekt/a/poi-eat/1141336/359378,Spandau Projekt,Hanover,Retro-'70s Spandau in Hanover’s Nordstadt is more like a place in Berlin’s Kreuzberg – students from nearby Leibniz University and the local Turkish…,to_eat,Lower Saxony & Bremen
https://www.lonelyplanet.com/germany/celle/restaurants/zum-schwejk/a/poi-eat/1520935/1316481,https://www.lonelyplanet.com/germany/celle/restaurants/zum-schwejk/a/poi-eat/1520935/1316481,Zum Schwejk,Lower Saxony & Bremen,Primarily hearty Czech meals with some German twists are served up in this wonderful historic haus with an excellent balcony dining area. Try the Svicková…,to_eat,Lower Saxony & Bremen
https://www.lonelyplanet.com/germany/lower-saxony/hanover/restaurants/pier-51/a/poi-eat/420981/359378,https://www.lonelyplanet.com/germany/lower-saxony/hanover/restaurants/pier-51/a/poi-eat/420981/359378,Pier 51,Hanover,"Romantic at sundown, glass-walled Pier 51 juts out over the Maschsee. Expect light pasta dishes and a small selection of fish, poultry and red meats on a…",to_eat,Lower Saxony & Bremen
https://www.lonelyplanet.com/germany/bremen-city/restaurants/bremer-ratskeller/a/poi-eat/1520968/1316498,https://www.lonelyplanet.com/germany/bremen-city/restaurants/bremer-ratskeller/a/poi-eat/1520968/1316498,Bremer Ratskeller,Bremen City,Ratskellers were traditionally built underneath the Rathaus (town hall) in every German town to keep the citizens and civil servants fed. Bremen's – in…,to_eat,Lower Saxony & Bremen
https://www.lonelyplanet.com/germany/bremerhaven/restaurants/natusch/a/poi-eat/1141847/1316499,https://www.lonelyplanet.com/germany/bremerhaven/restaurants/natusch/a/poi-eat/1141847/1316499,Natusch,Bremen & the East Frisian Coast,This wonderful seafood restaurant is spread out over several dining rooms with distinct nautical styling (including one that purports to be a copy of…,to_eat,Lower Saxony & Bremen
https://www.lonelyplanet.com/germany/lower-saxony/hanover/restaurants/kilimanjaro/a/poi-eat/1593691/359378,https://www.lonelyplanet.com/germany/lower-saxony/hanover/restaurants/kilimanjaro/a/poi-eat/1593691/359378,Kilimanjaro,Hanover,"Feast on zebra steak (yes, really), thieboudienne (a traditional Senegalese fish dish) and other African specialities at this little restaurant in the…",to_eat,Lower Saxony & Bremen
https://www.lonelyplanet.com/germany/bremen-city/restaurants/vengo/a/poi-eat/1594489/1316498,https://www.lonelyplanet.com/germany/bremen-city/restaurants/vengo/a/poi-eat/1594489/1316498,Vengo,Bremen City,"This bright little cafe-restaurant with natural-edge wood tables serves up a menu of delicious, filling vegan dishes, namely soups, salads, pastas …",to_eat,Lower Saxony & Bremen
https://www.lonelyplanet.com/germany/bremen-city/restaurants/kleiner-olymp/a/poi-eat/1520967/1316498,https://www.lonelyplanet.com/germany/bremen-city/restaurants/kleiner-olymp/a/poi-eat/1520967/1316498,Kleiner Olymp,Bremen City,"This homely kitchen in Schnoor has a wonderful atmosphere, delicious (and not too heavy) North German cuisine and very reasonable prices. With a selection…",to_eat,Lower Saxony & Bremen
https://www.lonelyplanet.com/germany/saxony/braunschweig/restaurants/mutter-habenicht/a/poi-eat/489202/359407,https://www.lonelyplanet.com/germany/saxony/braunschweig/restaurants/mutter-habenicht/a/poi-eat/489202/359407,Mutter Habenicht,Lower Saxony & Bremen,"This ‘Mother Hubbard’ dishes up filling portions of schnitzels, potatoes, steaks, spare ribs and the occasional Balkan dish in the dimly lit, bric-a-brac…",to_eat,Lower Saxony & Bremen
