website,name,score,reviews,type,duration,comment1,price,group,city
https://www.tripadvisor.com/AttractionProductReview-g187323-d15846266-Sharing_plate_food_tour_in_Berlin-Berlin.html,Sharing plate food tour in Berlin,5.0 of 5 bubbles,9,Food & Drink,4–5 hours,"Experience a culinary journey through Berlin!

Discover extraordinary insider restaurants with our tour,

Cafes and hidden…",$77,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d17773845-Rickshaw_Sightseeing_City_Tours_Berlin_Rikscha_Tours-Berlin.html,Rickshaw Sightseeing City Tours Berlin - Rikscha Tours,4.5 of 5 bubbles,35,Romantic Tours,1–4 hours,"❤Sights of the capital can be reached quickly and easily and get to know Berlin better in a relaxed atmosphere.

❤Where …",$97,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d25770671-Berlin_Private_Airport_Transfer_Service_English_Speaking_Driver-Berlin.html,Berlin Private Airport Transfer Service | English Speaking Driver,5.0 of 5 bubbles,9,Transportation Services,45 minutes,"Book our premier private airport transfer services in Berlin. As a leading Airport Transfer Service provider, we have garnered…",$138,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d15358981-Classic_Segway_Tour-Berlin.html,Classic Segway Tour,5.0 of 5 bubbles,8,Historical Tours,1 hour,Why walk when you can ride with us? The best way to explore Berlin is on our exclusive Segways. Discover one of the most…,$50,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11450237-Berlin_Food_Tour_by_Bike-Berlin.html,Berlin Food Tour by Bike,5.0 of 5 bubbles,15,Food & Drink,3–4 hours,"See Berlin and get to know its cutting-edge restaurant scene on a 3.5-hour bike tour, led by an expert local guide. You’…",$72,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d25333918-Berlin_s_Queer_Trans_History_Guided_Augmented_Reality_Tour-Berlin.html,Berlin's Queer & Trans History – Guided Augmented Reality Tour,5.0 of 5 bubbles,8,Historical Tours,3–4 hours,Discover where it all began: The world’s modern LGBTQIA+ emancipation movement started in Berlin more than 100 years ago…,$76,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d23980862-Private_Tutankhamun_s_Tomb_Live_Escape_Room_in_Berlin-Berlin.html,Private Tutankhamun's Tomb Live Escape Room in Berlin,4.5 of 5 bubbles,4,Fun & Games,2 hours,"Every Room Escape Game is different: the types of puzzles are different, as are the topics and of course the story. It is…",$22,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d17616679-PRIVATE_BEHIND_THE_BERLIN_WALL_and_COLD_WAR_BERLIN_TOUR-Berlin.html,PRIVATE BEHIND THE BERLIN WALL and COLD WAR BERLIN TOUR,5.0 of 5 bubbles,7,Historical Tours,4 hours,Join Birchy or one of our expert guides on a private tour of the key-sites related to the Berlin Wall and Cold War Berlin…,$144,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d17475558-Alternative_tour_History_off_the_beaten_path-Berlin.html,"Alternative tour, History off the beaten path",5.0 of 5 bubbles,7,Historical Tours,3 hours,I am passionate about the history of Berlin and its evolution and I have lived there for almost 8 years. It is with pleasure…,$93,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11475256-In_Search_of_Jewish_Berlin_Small_Group_3_hour_Tour-Berlin.html,In Search of Jewish Berlin - Small Group 3-hour Tour,5.0 of 5 bubbles,7,Historical Tours,3 hours,Your focus for this 3-hour history tour will be the main sites of Berlin’s 19th and 20th century Jewish history and the …,$115,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d25404285-Private_Conference_Bike_Sightseeing_Tour_in_Berlin-Berlin.html,Private Conference Bike Sightseeing Tour in Berlin,5.0 of 5 bubbles,7,Historical Tours,120–130 minutes,It is a very special experience to do a guided city tour with our team bikes / conference bikes! Great fun for all participants…,$288,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d21208784-Scavenger_Hunt_from_Maranja_Adventure_Club-Berlin.html,Scavenger Hunt from Maranja Adventure Club,5.0 of 5 bubbles,6,Fun & Games,2 hours,"***** Please select only 1 traveler when booking and then choose the correct group size
*****
You love escape games and …",$155,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d15063237-Potsdam_Day_Trip_from_Berlin_with_a_Local_Private_Personalized-Berlin.html,Potsdam Day Trip from Berlin with a Local: Private & Personalized,5.0 of 5 bubbles,6,Historical Tours,6+ hours,After just a 25-minute train to Brandenburg State you’ll be in the charming town of Potsdam with one of our Berlin hosts…,$319,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d15008956-Private_Cold_War_Berlin_Tour-Berlin.html,Private Cold War Berlin Tour,5.0 of 5 bubbles,6,Historical Tours,4 hours,"• 4-hour private walking tour of Berlin’s Cold War site, including a hotel pickup and drop off
 • See the Berlin Wall, the…",$165,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11471449-Private_Third_Reich_Walking_Tour_of_Berlin-Berlin.html,Private Third Reich Walking Tour of Berlin,5.0 of 5 bubbles,6,Historical Tours,2 hours,"This tour will take you back to the history. Learn all about the Nazis' rise to power, Hitler's plans for Berlin and his…",$108,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d25444963-Berlin_Street_Food_Cultural_Walking_Tour_in_Vibrant_District-Berlin.html,Berlin Street Food & Cultural Walking Tour in Vibrant District,5.0 of 5 bubbles,6,Food & Drink,2–3 hours,"We are Margot + Alex from Walk With Us Tours and we can't wait to show you around our beloved Berlin!

Get ready for a tantalizing…",$89,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d21281005-Berlin_Night_Tours_Romantic_Night_Evening_Tours_Berlin-Berlin.html,Berlin Night Tours - Romantic Night & Evening Tours Berlin,5.0 of 5 bubbles,6,Bike Tours,1 hour,"When the day in the capital draws to a close, not only does the hustle and bustle in the lively metropolis give way, the…",$98,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d27135917-90s_Forever_Show_Hits_and_Acrobatics_with_variety_ticket-Berlin.html,90s Forever Show Hits and Acrobatics with variety ticket,5.0 of 5 bubbles,7,Pop Concerts,2–3 hours,"The “most beautiful variety show in Europe”, “a jewel of the variety show”, “Berlin's probably most beautiful theater space…",$96,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d14138299-Private_Berlin_Half_Day_Tour_with_a_Local_See_the_City_Unscripted-Berlin.html,Private Berlin Half Day Tour with a Local: See the City Unscripted,5.0 of 5 bubbles,6,Historical Tours,4 hours,You’ll join one of our local Berlin hosts for an exhilarating half-day experience of their city. From local food to must…,$104,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11483726-Berlin_City_Walking_Tour_of_Scheunenviertel_and_Hackesche_Hofe_in_Berlin_Mitte-Ber.html,Berlin City Walking Tour of Scheunenviertel and Hackesche Höfe in Berlin Mitte,5.0 of 5 bubbles,3,City Tours,2 hours,"Enjoy a 2-hour walking tour in Berlin and discover amazing Courtyards like Hackeschen Höfe in Mitte, an old Ballroom building…",$271,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d19530206-Perfect_Day_in_Berlin_Highlights_Tour_with_a_Car_and_Guide-Berlin.html,Perfect Day in Berlin Highlights Tour with a Car and Guide,5.0 of 5 bubbles,3,Historical Tours,2–6 hours,"Our ""Perfect Day in Berlin"" Tour by Car tour covers all the main points of interest in the German capital, from the comfort…",$274,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11475253-Berlin_Introduction_Culture_Tyranny_Tolerance_Private_3_hour_Tour-Berlin.html,"Berlin Introduction: Culture, Tyranny & Tolerance - Private 3-hour Tour",5.0 of 5 bubbles,3,Historical Tours,3 hours,"Embark on a 3-hour history tour with a scholar guide, that considers the 300-year evolution of Berlin from Prussia’s cultural…",$360,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11992597-The_Jewish_Private_Tour_A_journey_into_the_Jewish_past_of_Berlin_with_N_Jacob-Berl.html,The Jewish Private Tour - A journey into the Jewish past of Berlin with N. Jacob,5.0 of 5 bubbles,3,Public Transportation Tours,2–3 hours,"A 3 hour walking tour in Berlin, see the major Jewish sites of Berlin, such as the new and old synagogues, Scheunenviertel…",$321,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d17683569-Tracing_Jewish_Berlin-Berlin.html,Tracing Jewish Berlin,5.0 of 5 bubbles,3,Historical Tours,3–4 hours,"This tour, tracing Jewish life in a Berlin district where such life is luckily seeing the hint of a renaissance, focuses…",$298,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187364-d11480258-Warnemuende_Shore_Excursion_Private_Sachsenhausen_Memorial_and_Berlin_Tour-Warnemu.html,Warnemuende Shore Excursion: Private Sachsenhausen Memorial and Berlin Tour,5.0 of 5 bubbles,3,Historical Tours,6+ hours,"While you’re in port in Warnemuende, explore the German capital and delve into the country’s World War II history on this…",$968,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d19893972-Berlin_The_Third_Reich_Private_Guided_Tour-Berlin.html,Berlin & The Third Reich Private Guided Tour,5.0 of 5 bubbles,3,Historical Tours,4 hours,"Unknown to the casual tourist, many of Berlin's buildings carry the secrets of a dark past. In a unique and fascinating …",$315,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11449988-Private_Walking_Tour_Behind_the_Iron_Curtain_and_Berlin_Wall-Berlin.html,Private Walking Tour: Behind the Iron Curtain and Berlin Wall,5.0 of 5 bubbles,3,Historical Tours,4 hours,Unveil the fascinating history of the Cold War and the Berlin Wall on this private walking tour led by an expert historian…,$160,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11452017-Private_walking_Tour_Berlin_Architecture_Tour-Berlin.html,Private walking Tour: Berlin Architecture Tour,5.0 of 5 bubbles,3,Historical Tours,4 hours,Discover Berlin’s architectural highlights with a knowledgeable private guide on this 4-hour sightseeing tour. On this walking…,$165,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d15853784-Private_Walking_Tour_Berlin_Highlight_for_for_up_to_Ten_Person-Berlin.html,Private Walking Tour Berlin Highlight for for up to Ten Person,5.0 of 5 bubbles,3,Historical Tours,2–6 hours,Discover the fascinating historical landmarks and hidden gems of Berlin Mitte with our unique private walking tours. Our…,$188,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d23899248-Private_Tour_of_David_Bowie_s_West_Berlin-Berlin.html,Private Tour of David Bowie's West-Berlin,5.0 of 5 bubbles,3,Historical Tours,3 hours,This tour takes you back to the West-Berlin of the 1970s by highlighting the massive changes Berlin has undergone since. …,$271,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d25926579-Romantic_Couple_Photoshoot_in_the_Heart_of_Berlin-Berlin.html,Romantic Couple Photoshoot in the Heart of Berlin,5.0 of 5 bubbles,3,Photo Shoots,1 hour,"- Incredible Location: With its stunning UNESCO World Heritage architecture, tranquil riverfront, and lush gardens, Museum…",$166,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d12965263-Walking_Tour_Socialist_East_Berlin_Risen_from_ruins_Karl_Marx_Boulevard-Berlin.html,Walking Tour Socialist East Berlin - Risen from ruins (Karl Marx Boulevard),5.0 of 5 bubbles,5,Historical Tours,2 hours,"On this tour, you will discover the intriguing architecture of socialist East Berlin with a GDR-born local certified tour…",$331,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d21253892-Subculture_and_Art_Tour-Berlin.html,Subculture and Art Tour,5.0 of 5 bubbles,2,Street Art Tour,2 hours,On this tour you will hear about urban change by getting to know the local subculture and art scene. It is a special experience…,$387,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d12935877-Private_Transfer_from_Berlin_to_Krakow-Berlin.html,Private Transfer from Berlin to Krakow,5.0 of 5 bubbles,2,Transportation Services,6–11 hours,Enjoy a private 6-hour ride from your hotel in Berlin to your hotel in Krakow with the possibility of doing some sightseeing…,$752,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d15142645-Soviet_Berlin_Behind_the_Iron_Curtain_Private_tour-Berlin.html,Soviet Berlin - Behind the Iron Curtain - Private tour,5.0 of 5 bubbles,2,City Tours,3–4 hours,"Enjoy a private tour with a GDR-born and certified guide! Learn more about the end of the Third Reich in Berlin, the establishment…",$331,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d19121591-Berlin_By_Night_by_Private_Minivan_Highlights_and_Taylor_made-Berlin.html,Berlin By Night by Private Minivan Highlights and Taylor made,5.0 of 5 bubbles,2,Historical Tours,2 hours,Explore Berlin's captivating history and culture by night with our knowledgeable guides into the city's past and present…,$332,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d27455462-Potsdam_Palaces_and_Private_City_Tour-Berlin.html,Potsdam Palaces and Private City Tour,5.0 of 5 bubbles,2,Historical Tours,6 hours,"Explore the historic charm and royal grandeur of Potsdam in our ""Potsdam City and Palaces Tour."" This enriching journey …",$320,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d15209758-Berlin_Like_a_Local_Customized_Private_Tour-Berlin.html,Berlin Like a Local: Customized Private Tour,5.0 of 5 bubbles,2,City Tours,2–6 hours,"Get to know the city through the eyes of a passionate local. With no set itinerary, you can customize the tour or leave …",$53,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d17539461-Best_of_Museum_Island_Away_from_the_Crowds_Private_Tour-Berlin.html,Best of Museum Island Away from the Crowds Private Tour,5.0 of 5 bubbles,2,Historical Tours,2 hours,"There's plenty to see on and around Museum Island. And with a skip the line ticket, you're set to enjoy the Berliner Dom…",$95,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d18755403-Berlin_Night_Tours_By_Locals_Private_Personalized_See_the_City_Unscripted-Berlin.html,"Berlin Night Tours By Locals: Private & Personalized, See the City Unscripted",5.0 of 5 bubbles,2,Historical Tours,3 hours,"Join one of our friendly local hosts and dive into a whirlwind of sensation, sound, and color that is the techno brand of…",$130,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d17683556-WWII_and_its_Ramifications_A_Walking_Tour_through_20th_Century_German_History-Berl.html,WWII and its Ramifications: A Walking Tour through 20th Century German History,5.0 of 5 bubbles,2,Historical Tours,3–4 hours,This tour focuses on the Berlin of the Nazi-era. By singling out a range of buildings the mechanisms and the brutality of…,$281,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d25128897-Private_Walking_Tour_in_Berlin_Hitler_s_Germany_WWII-Berlin.html,Private Walking Tour in Berlin: Hitler's Germany & WWII,5.0 of 5 bubbles,2,Historical Tours,4 hours,Gain insight into Berlin's Nazi past on this 4-hour walking tour of the infamous Third Reich sites. Accompanied by a historian…,$165,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d20369699-Day_trip_through_multicultural_city_landscapes_photo_highlights-Berlin.html,Day trip through multicultural city landscapes & photo highlights,5.0 of 5 bubbles,2,Segway Tours,3–6 hours,"Personalize your experience with a flexible itinerary.

Discover Berlin's multicultural food culture and taste the Berliners…",$132,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d21157564-Private_Berlin_Highlights_Complet_E_Bikes_or_E_Rickshaw-Berlin.html,Private - Berlin Highlights Complet - (E) Bikes or E Rickshaw,5.0 of 5 bubbles,2,Historical Tours,3 hours,"Our personal bike and rickshaw tour is ideal for groups, friends, and families. With our rickshaw, fewer young members can…",$210,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d20099862-Rickshaw_Sightseeing_Tours_Berlin_Highlights_Berlin_Rickshaw_city_tour-Berlin.html,Rickshaw Sightseeing Tours Berlin - Highlights Berlin - Rickshaw city tour,5.0 of 5 bubbles,2,Tuk Tuk Tours,1 hour,"100% eco rickshaw CO2 free

City tour Berlin Leo Rickshaw Sightseeing Where should you go? To the opera, the Olympic Stadium…",$110,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d17808076-Private_City_Tour_Soviet_Berlin_in_an_authentic_Vintage_Van-Berlin.html,Private City Tour Soviet Berlin in an authentic Vintage Van,5.0 of 5 bubbles,2,Historical Tours,3–4 hours,Berlins Taiga is the expert for the Soviet history (World War II and Cold War period) in Berlin and driver/guide Holger …,$660,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187364-d11470837-Warnemunde_Shore_Excursion_Private_Highlights_Tour_of_Berlin_with_Minivan-Warnemun.html,Warnemünde Shore Excursion: Private Highlights Tour of Berlin with Minivan,5.0 of 5 bubbles,2,Historical Tours,6+ hours,This is the perfect tour to visit Berlin if you arrive on a cruise ship in Warnemunde. Our driver will meet you directly…,$802,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d15847161-Private_Sachsenhausen_Concentration_Camp_Memorial_Tour-Berlin.html,Private Sachsenhausen Concentration Camp Memorial Tour,5.0 of 5 bubbles,2,Historical Tours,6 hours,On this tour you travel to the Sachsenhausen Concentration Camp from Berlin with your licensed-guide. Once there there you…,$337,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11992596-Private_Alternative_Berlin_with_N_Jacob_Graffiti_Murals_and_Hippies_squats-Berlin.html,"Private Alternative Berlin with N. Jacob - Graffiti, Murals and Hippies squats",5.0 of 5 bubbles,2,Public Transportation Tours,2–3 hours,"After the fall of the wall, Berlin was a cheap place to live, and, hence, a space for creation. It attracted many alternatives…",$216,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d12939709-Personal_Travel_and_Vacation_Photographer_Tour_in_Berlin-Berlin.html,Personal Travel and Vacation Photographer Tour in Berlin,5.0 of 5 bubbles,2,Romantic Tours,1–3 hours,"No more selfies or pestering strangers for photos of yourself and loved ones, enjoy the services of a professional vacation…",$270,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d25313774-Private_Day_Tour_from_Berlin_to_Szczecin_Poland-Berlin.html,Private Day Tour from Berlin to Szczecin Poland,5.0 of 5 bubbles,2,Food & Drink,6+ hours,The third-largest Polish city of Szczecin is the ideal day trip destination from Berlin. Numerous attractions for enthusiasts…,$618,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d19956051-Berlin_City_Center_The_History_of_Berlin_Guided_Walking_Tour_Private_Tour-Berlin.html,"Berlin City Center ""The History of Berlin"" Guided Walking Tour - Private Tour",5.0 of 5 bubbles,2,Historical Tours,3 hours,"A fantastic choice for first time visitors, this 3h Private Guided Walking Tour offers you an extensive overview of Berlin…",$194,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d20002790-Private_Sachsenhausen_Concentration_Camp_Memorial_Tour-Berlin.html,Private Sachsenhausen Concentration Camp Memorial Tour,5.0 of 5 bubbles,2,Historical Tours,4–6 hours,"The Sachsenhausen Concentration Camp north of Berlin existed from July 12, 1936 until the end of World War II and was used…",$503,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d17539088-Individual_city_tour_to_Potsdam_from_Berlin-Berlin.html,Individual city tour to Potsdam from Berlin,5.0 of 5 bubbles,2,Historical Tours,4–5 hours,Enjoy an individual tour of Potsdam with your own guide. You will see the unique park landscape with the castles Sanssouci…,$642,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d27430689-Private_Berlin_Walking_Tour-Berlin.html,Private Berlin Walking Tour,5.0 of 5 bubbles,2,Historical Tours,2–3 hours,"Embark on an enriching odyssey through the heart of Berlin with our captivating ""Essential Berlin"" walking tour, where the…",$267,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d24094634-The_Dark_Heart_of_the_Third_Reich_Berlin_Tour_with_a_Historian-Berlin.html,The Dark Heart of the Third Reich: Berlin Tour with a Historian,5.0 of 5 bubbles,2,Historical Tours,2 hours,Embark on a profound exploration of the unsettling 12 years of the Third Reich with a seasoned English-speaking historian…,$50,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d21284188-Private_Photo_Tour_in_Kreuzberg-Berlin.html,Private Photo Tour in Kreuzberg,5.0 of 5 bubbles,2,Street Art Tour,2–3 hours,This photo walk combines city knowledge and photo knowledge in a unique way. If you are curious about the stories behind…,$196,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d21222820-Private_taxi_tour_through_City_East_history_and_architecture_1_2h-Berlin.html,Private taxi tour through City East history and architecture 1-2h,5.0 of 5 bubbles,2,Historical Tours,1 hour,The special thing is that you will be driven around in your own comfort SUV by a local guide who has lived in Berlin for…,$61,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d15831035-Berlin_s_Museum_Island_A_Self_Guided_Audio_Tour-Berlin.html,Berlin's Museum Island: A Self-Guided Audio Tour,5.0 of 5 bubbles,2,Historical Tours,50 minutes,Discover Museum Island at your own pace in the company of best selling author Rory MacLean. Start at the Schlossplatz – …,$5,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d26570975-Complete_Berlin_Walking_Tour-Berlin.html,Complete Berlin Walking Tour,5.0 of 5 bubbles,1,Historical Tours,2 hours,Are you ready to discover the history and lifestyle of Berlin? Explore the city of Berlin on a guided walking tour of its…,$11,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d13454075-Berlin_History_Highlights_Cold_War_World_War_II_Walking_Tour-Berlin.html,Berlin History & Highlights Cold War & World War II Walking Tour,4.5 of 5 bubbles,14,Historical Tours,3–4 hours,Come see the best side of Berlin on the Original Berlin History & Highlights Tours. This is an exclusive opportunity for…,$35,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11447956-Hard_Rock_Cafe_Berlin_With_Set_Lunch_or_Dinner-Berlin.html,Hard Rock Cafe Berlin With Set Lunch or Dinner,4.5 of 5 bubbles,15,Food & Drink,2 hours,The Hard Rock Cafe Berlin sets the pace with great food and a veritable wall of Rock 'n' Roll memorabilia! One of Europe…,$34,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d11477097-Kreuzberg_Berlin_s_Counterculture_3_hour_small_group_tour-Berlin.html,Kreuzberg & Berlin's Counterculture - 3-hour small group tour,5.0 of 5 bubbles,4,Historical Tours,3 hours,"This 3-hour tour of Kreuzberg, with an urban historian, gives you insight into the area’s rough history and the fast-moving…",$115,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d20372462-Romantic_Berlin_Rickshaw_City_and_Photo_Tour_incl_pick_up-Berlin.html,Romantic Berlin Rickshaw City and Photo Tour - incl. pick-up,5.0 of 5 bubbles,4,Segway Tours,1–2 hours,"Romantic city tour that reveals the hidden beauties and romantic corners of the city.

Immerse yourself in the beating heart…",$171,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d20433094-Berlin_s_Jewish_Quarter_Private_Live_Virtual_Experience-Berlin.html,Berlin's Jewish Quarter - Private Live Virtual Experience,5.0 of 5 bubbles,4,Historical Tours,1 hour,Get off the beaten track and explore Berlin's former Jewish Quarter – all from the comfort of your own home using your computer…,$77,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d27418696-Imperial_Berlin_from_swamp_to_made_in_Germany-Berlin.html,"Imperial Berlin - from swamp to ""made in Germany""",5.0 of 5 bubbles,1,Historical Tours,2 hours,"Walk through the emporers world. Get an idea of the 19th century Berlin and the roots.

Listen to funny side stories & take…",$132,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d18271775-Individual_city_tour_Berlin_for_max_8_persons-Berlin.html,Individual city tour Berlin for max. 8 persons,5.0 of 5 bubbles,1,Historical Tours,3 hours,"Enjoy an individual tour with your own guide. You will see Berlin's historic center, the Wall and the old West Berlin, hear…",$409,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d25180962-East_Berlin_Cold_War_and_Berlin_Wall_Private_Tour-Berlin.html,East Berlin Cold War and Berlin Wall Private Tour,5.0 of 5 bubbles,1,Historical Tours,3 hours,"Explore a city torn in two by the Berlin Wall. Discover life with the Stasi (secret police) in communist East Germany, and…",$326,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d14138303-Private_Berlin_One_Day_Tour_with_a_Local_See_the_City_Unscripted-Berlin.html,Private Berlin One Day Tour with a Local: See the City Unscripted,5.0 of 5 bubbles,1,Full-day Tours,6+ hours,"Discover Berlin as you would if you were visiting a friend who lived there, someone who knows their city, and you, inside…",$167,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d20433093-Berlin_s_WWII_History_Private_Live_Virtual_Experience-Berlin.html,Berlin's WWII History - Private Live Virtual Experience,5.0 of 5 bubbles,1,Historical Tours,1 hour,This experience transports you to a time when Berlin was the dark heart of Nazi Germany – the capital city of a dictatorship…,$77,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d26946757-Discover_Berlin_in_2_Hours_Express_Tour-Berlin.html,Discover Berlin in 2 Hours - Express Tour,5.0 of 5 bubbles,1,Historical Tours,2 hours,"Join us on this informative, entertaining and thought-provoking 2-hour experience and see the essential WWII and Cold War…",$20,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d17771341-Private_Scenic_Transfer_from_Berlin_to_Prague_with_4h_of_Sightseeing-Berlin.html,Private Scenic Transfer from Berlin to Prague with 4h of Sightseeing,5.0 of 5 bubbles,1,Transportation Services,6+ hours,Enjoy a hassle-free arrival in Prague with our private transfer service full of wonderful authentic experiences and insights…,$310,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d13544837-Semi_Private_Berlin_Highlights_Shore_Excursion_from_Warnemunde_and_Rostock_Port-Be.html,Semi-Private Berlin Highlights Shore Excursion from Warnemünde and Rostock Port,5.0 of 5 bubbles,1,Full-day Tours,6+ hours,"If you are traveling on a cruise ship to the port of Rostock/Warnemünde and have only one day on shore, let us take you …",$756,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d17776192-Private_Photo_Session_with_a_Local_Photographer_in_Berlin-Berlin.html,Private Photo Session with a Local Photographer in Berlin,5.0 of 5 bubbles,1,Photo Shoots,30 minutes,Want to capture your amazing honeymoon? Family vacation while the kids are still little? Your perfect couples retreat from…,$277,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d25375592-Berlin_Street_Art_Tour_with_Graffiti_Murals_and_Urban_Culture-Berlin.html,"Berlin Street Art Tour with Graffiti, Murals, and Urban Culture",5.0 of 5 bubbles,1,Street Art Tour,3 hours,Introduce yourself to the city's most engaging graffiti and murals on this private tour in Berlin. Find out how street art…,$70,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d15802933-Private_Essential_Berlin_History_Tour-Berlin.html,Private Essential Berlin History Tour,5.0 of 5 bubbles,1,Historical Tours,3–4 hours,"If you are interested in a succinct overview of the incredible history of Berlin and would like to see the key-sights, then…",$243,per group,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d21348436-Berlin_s_Old_Town_Private_Live_Virtual_Experience-Berlin.html,Berlin’s Old Town - Private Live Virtual Experience,5.0 of 5 bubbles,1,Historical Tours,1 hour,"This interactive virtual experience transports you back to the very beginning of Berlin’s story, visiting the Nikolai Quarter…",$77,per adult,berlin
https://www.tripadvisor.com/AttractionProductReview-g187323-d16716829-Jewish_heritage_of_Berlin_Private_Tour-Berlin.html,Jewish heritage of Berlin Private Tour,5.0 of 5 bubbles,1,Historical Tours,4 hours,"There's no other city on earth that displays both the highest picks and lowest, darkest bottoms of diasporic Judaism. let…",$363,per group,berlin
